id,own_car,own_realty,num_children,income,days_birth,days_employed,work_phone,phone,email,fam_members,gender_m,income_type_pensioner,income_type_state_servant,income_type_student,income_type_working,education_type_higher_education,education_type_incomplete_higher,education_type_lower_secondary,education_type_secondary,family_status_married,family_status_separated,family_status_single,family_status_widow,housing_type_hose/apartment,housing_type_municipal_apartment,housing_type_office_apartment,housing_type_rented_apartment,housing_type_with_parents,occupation_type_cleaning_staff,occupation_type_cooking_staff,occupation_type_core_staff,occupation_type_drivers,occupation_type_high_skill_tech_staff,occupation_type_hr_staff,occupation_type_it_staff,occupation_type_laborers,occupation_type_low-skill_laborers,occupation_type_managers,occupation_type_medicine_staff,occupation_type_private_service_staff,occupation_type_realty_agents,occupation_type_sales_staff,occupation_type_secretaries,occupation_type_security_staff,occupation_type_undefined,occupation_type_waiters/barmen_staff,bad_client
5023460,1,1,0,1.1579213717122028,-1.1980796381348071,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023476,0,0,0,-0.4771170800170375,-1.1295015700913882,-0.4497602304224412,0,0,1,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
5023479,0,1,1,-0.620182944543346,0.016015009003210415,-0.46818641456519644,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023486,0,1,0,-0.6814968864831925,-0.5285474198154358,-0.481344886307344,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023490,1,1,0,-0.9471906348891941,-1.0977214897785843,-0.481344886307344,1,1,1,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023494,0,1,1,-0.6814968864831925,1.0814840173851077,-0.443843962459515,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023499,0,0,1,-1.1311324607087336,-0.19569289443396407,-0.4697285355689311,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023505,0,1,0,0.17689830067465856,-0.9266347416284524,-0.47871463319349744,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5023508,1,1,1,-0.6814968864831925,-0.005968204446247883,-0.4434043859117215,0,1,0,3.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023522,1,1,0,-0.06835746708472747,0.11517841749804947,-0.4458256600110433,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023526,0,1,0,0.7900377200731237,-1.0659414094657806,-0.48638920734759766,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023528,0,1,0,0.7900377200731237,-1.0659414094657806,-0.48638920734759766,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5023533,0,1,0,0.13602233938142755,0.49653938125169556,-0.44296480936392796,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023534,0,1,0,0.13602233938142755,0.49653938125169556,-0.44296480936392796,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5023539,0,1,0,-0.9676286155358096,-1.4028580503759567,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023540,0,1,0,-0.8858766929493476,0.012669737391336325,-0.46291870216458864,1,1,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023546,1,1,0,-0.8777015006907014,-1.3624758430611907,-0.45393260454002243,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023551,0,0,0,0.13602233938142755,0.8939098591478819,-0.45063938351802824,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023554,0,1,1,-0.06835746708472747,-0.40333868234243425,-0.4995476790897452,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023558,0,1,0,0.13602233938142755,-0.42627768768099944,-0.5083320038727013,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023566,1,1,3,0.7491617587798927,0.8781392929776184,-0.44449972419474804,0,1,0,5.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023569,1,1,0,-0.06835746708472747,-1.311102029021696,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023573,0,1,0,0.13602233938142755,-1.5600858161340387,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023577,0,1,0,0.13602233938142755,-1.5600858161340387,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5023579,0,1,0,-0.06835746708472747,-1.674541894854588,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023584,0,0,0,0.13602233938142755,0.3904464815608316,-0.48222403940293107,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023585,0,0,0,0.13602233938142755,0.3904464815608316,-0.48222403940293107,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5023594,0,1,0,-0.4771170800170375,-1.6862503454961473,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023598,1,1,0,0.3404021458475826,-0.2955731468456333,-0.43945540315449433,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023602,0,1,0,-0.4771170800170375,-1.0334444852361466,-0.4488954896726834,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023608,1,1,1,1.5666809846445127,-0.9161210308482767,2.195553784815743,0,0,0,3.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023609,0,0,0,-0.4771170800170375,0.8298718025777209,-0.4374809117758807,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023611,1,1,0,0.13602233938142755,-0.3792049371424855,-0.43814387968402835,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023617,0,1,2,-0.2727372735508825,1.2406233669214035,-0.4416388735476327,0,0,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023623,0,0,2,-0.06835746708472747,0.5244962940080719,-0.45986328484877786,0,1,0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
5023626,0,0,2,-0.06835746708472747,0.5244962940080719,-0.45986328484877786,0,1,0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023627,0,1,0,0.7491617587798927,0.651855563231564,-0.43814387968402835,1,1,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023630,0,1,0,0.7491617587798927,0.651855563231564,-0.43814387968402835,1,1,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5023635,0,1,1,-0.2727372735508825,0.8903256395637311,-0.45239048353628775,1,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023639,1,0,2,0.3404021458475826,0.29199991698282274,-0.45239048353628775,0,0,0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023650,0,0,0,0.3404021458475826,1.3784963469250713,-0.44516269210289566,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023660,0,1,2,-0.8041247703628855,0.4234213017350191,-0.443843962459515,1,1,0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023666,0,1,0,-0.8858766929493476,-0.06594414548770476,-0.4473533686689487,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023677,1,1,0,-0.6406209251899615,1.0184017527040534,-0.4495368390620871,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023679,1,1,0,0.3404021458475826,-1.1146867958102316,-0.4644608231683234,0,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023681,0,1,1,-1.0902564994155026,1.1741958306284752,-0.44427633283439394,1,1,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023684,1,1,0,0.8309136813663547,-1.1106246802815274,-0.46555616145134987,0,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023685,1,1,0,0.8309136813663547,-1.1106246802815274,-0.46555616145134987,0,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5023688,0,1,0,-0.4771170800170375,0.22987344419087535,-0.46051184041109616,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023696,0,1,0,-0.6406209251899615,0.9111141131518058,-0.47039150347707875,1,1,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
5023699,0,1,0,-0.06835746708472747,-0.41456923703944015,-0.47696353317523793,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023716,1,1,0,-0.10923342837795848,-1.4525592286095146,2.195553784815743,0,1,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023721,1,1,0,-0.6814968864831925,-1.7665368641811254,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023724,1,0,1,2.7929598234414432,1.3708500118122162,-0.43814387968402835,0,1,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023731,0,0,0,-0.8858766929493476,1.6344096252334392,-0.44845591312488986,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023733,1,1,0,0.2586502232611206,0.17300382678901585,-0.44670481310663035,0,0,1,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023734,0,1,0,-0.8858766929493476,-0.7113426186071271,-0.4418622649079868,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023748,1,0,0,-0.2727372735508825,1.0857850808860887,-0.44800913040418167,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023754,1,1,0,-0.4771170800170375,-1.6709576752704371,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023762,0,1,0,-0.8858766929493476,-1.4112212294056419,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023766,0,1,0,0.21777426196788957,-1.4578160839996024,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023771,0,1,0,-0.8041247703628855,-2.0893555747269748,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023776,1,0,0,0.7491617587798927,0.6857861752948583,-0.44648142174627625,0,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023777,1,0,0,0.7491617587798927,0.6857861752948583,-0.44648142174627625,0,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5023780,0,1,0,-0.2727372735508825,-0.4305787511819804,-0.44427633283439394,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023811,0,1,0,0.13602233938142755,-0.7369100516407362,-0.4391671562379084,0,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
5023812,0,1,1,0.13602233938142755,0.4879372542497336,-0.4755727418027108,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023813,1,1,0,1.9754405975768228,-0.8931820255097115,-0.43785563276744244,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023814,1,0,0,-0.06835746708472747,-0.6929436247418197,-0.4459769896422509,0,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023816,1,1,1,0.3404021458475826,-0.23989826930515737,-0.4422369858995485,1,1,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023819,1,1,0,-0.4771170800170375,0.19283650848798367,-0.449046819303891,1,1,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023820,0,0,0,-0.6814968864831925,-0.20596765724186303,-0.4415740179914009,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5023821,1,1,0,-0.06835746708472747,-1.5247215162370842,-0.4593516465718378,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023824,0,0,1,0.2586502232611206,0.7562758271164909,-0.466147067630351,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023825,1,1,1,0.5447819523137376,0.7388326251402902,-0.4694402886523452,0,0,0,3.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023827,1,1,0,0.9535415652460476,0.361055880970795,-0.454739695906463,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023830,0,1,1,-0.4771170800170375,1.079572433606894,-0.4486072427560975,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023832,0,1,0,-0.6814968864831925,-0.24467722875069178,-0.5111135866177554,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023833,0,1,0,3.2017194363737533,-0.7087141909120832,-0.44684173039200864,0,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023834,0,0,1,-0.6814968864831925,0.5032299244754438,-0.4503511366014423,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023836,0,1,0,-0.4771170800170375,-0.8747830316444041,-0.45254181316749537,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023837,0,1,0,-0.6814968864831925,-0.9584148219412563,-0.4834635011442505,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023838,1,0,0,1.1579213717122028,-0.9087136437076984,-0.44421147727816207,0,1,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023839,1,1,1,0.2995261845543516,0.36535694447177597,-0.4374160562196489,0,0,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023841,1,1,0,-0.06835746708472747,0.32139051757285936,-0.4529813897152889,0,0,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023842,0,1,0,0.9535415652460476,-0.8888809620087306,-0.4431161389951356,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5023843,1,1,0,-0.8858766929493476,-0.28864365564960837,-0.4481676662083039,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023844,0,1,1,-0.5997449638967305,-0.3103879211267899,-0.46154232313789084,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023845,0,1,1,-0.3953651574305755,0.5345321088436942,-0.4565052082705518,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023846,1,1,0,1.9754405975768228,-1.0599677101588625,-0.45584224036240417,0,1,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5023848,0,1,0,-1.2537603445884267,0.9345310144349245,-0.46154232313789084,1,1,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5023849,0,1,2,-0.06835746708472747,0.45567927799237634,-0.4435557155429291,1,1,0,4.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023851,0,0,1,-0.4771170800170375,0.42127076998452856,-0.4450185686446027,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023856,1,1,0,2.384200210509133,-0.8934209734819882,-0.47506830969868546,0,0,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023862,0,1,0,-0.6814968864831925,-0.5211400326748575,-0.4564331465414053,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023870,0,1,0,-0.06835746708472747,-0.7041741794388255,-0.448535181026951,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023876,0,1,0,1.5666809846445127,-1.6695239874367769,2.195553784815743,0,1,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023882,0,0,0,-0.4771170800170375,-1.2824282723484894,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023890,0,1,0,0.01339445550173454,-0.2716783496179612,-0.43712060313014833,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023891,0,1,2,-0.9267526542425786,0.9170878124587238,-0.4397508562439949,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023896,0,0,1,-0.8858766929493476,-0.5522032690708312,2.195553784815743,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5023898,0,0,1,-0.8858766929493476,-0.5522032690708312,2.195553784815743,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023900,0,1,0,0.3404021458475826,1.4690576284179484,-0.4382231475860895,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023904,0,1,0,-0.8041247703628855,-1.5911490525300125,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5023914,0,1,2,-0.027481505791496465,1.4542428541367918,-0.44875136621439043,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5023915,1,0,1,0.3404021458475826,-0.041810400287755976,-0.457074495930809,0,0,0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023922,1,1,1,0.3404021458475826,-0.33452166632673874,-0.4397508562439949,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023928,0,1,0,-0.2727372735508825,0.9703732102764325,-0.45006288968485636,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
